Ich bin.;I am.
Obwohl er krank war, ist er trotzdem zur Arbeit gegangen.;Although he was sick, he still went to work.
Ich wünschte, die Zeit würde etwas langsamer vergehen.;I wish time would pass a bit more slowly.
Was hältst du davon, wenn wir am Wochenende wegfahren?;What do you think about us going away for the weekend?
Er hat sich entschuldigt, aber es klang nicht besonders ehrlich.;He apologized, but it didn't sound very sincere.
Die Reise war anstrengend, aber gleichzeitig unvergesslich.;The trip was exhausting but at the same time unforgettable.
Mir wäre es lieber, wenn du vorher anrufen würdest.;I would prefer it if you called beforehand.
Sie hat mir gestanden, dass sie heimlich Angst vor Spinnen hat.;She confessed to me that she's secretly afraid of spiders.
Je öfter ich es versuche, desto besser werde ich.;The more often I try, the better I get.
Es hat keinen Zweck, ihn jetzt noch umzustimmen.;There's no point in trying to change his mind now.
Hätte man mir gesagt, dass es so kalt wird, hätte ich wärmere Kleidung mitgenommen.;If I had been told it would get so cold, I would have brought warmer clothes.
Der Roman handelt davon, wie schwer es ist, sich selbst zu verzeihen.;The novel is about how difficult it is to forgive oneself.
Sie hat den ganzen Urlaub über kaum fotografiert.;She barely took any photos during the whole vacation.
Es ist erstaunlich, wie unterschiedlich die Menschen reagieren.;It's amazing how differently people react.
Wir haben beschlossen, das Projekt trotz der Probleme fortzusetzen.;We decided to continue the project despite the problems.
Mir ist aufgefallen, dass er in letzter Zeit ziemlich gestresst wirkt.;I noticed that he has seemed quite stressed lately.
Was mich wirklich wütend macht, ist seine Gleichgültigkeit.;What really makes me angry is his indifference.
Er hat versprochen, sich zu bessern – mal sehen, ob er es durchhält.;He promised to improve – let's see if he keeps it up.
Die Aussage war so missverständlich, dass niemand genau wusste, was gemeint war.;The statement was so ambiguous that nobody really knew what was meant.
Ich hätte nie gedacht, dass wir uns einmal so nahekommen würden.;I would never have thought that we would ever become so close.
Sie hat mir erzählt, dass sie schon lange von einem Haus am Meer träumt.;She told me that she's been dreaming of a house by the sea for a long time.
Trotz der vielen Kritik hat er nicht aufgegeben.;Despite all the criticism, he didn't give up.
Es wäre schön, wenn du mir vorher Bescheid geben könntest.;It would be nice if you could let me know in advance.
Der Tag war so anstrengend, dass ich sofort eingeschlafen bin.;The day was so exhausting that I fell asleep immediately.
Je mehr Erfahrung man sammelt, desto bescheidener wird man meistens.;The more experience one gains, the more humble one usually becomes.
Er hat sich sehr darüber geärgert, dass niemand ihm geholfen hat.;He was very annoyed that nobody helped him.
Hätte ich mehr Geld, würde ich sofort um die Welt reisen.;If I had more money, I would travel around the world immediately.
Sie hat den Mut gehabt, alles zu riskieren.;She had the courage to risk everything.
Es macht keinen Unterschied, ob wir heute oder morgen anfangen.;It makes no difference whether we start today or tomorrow.
Der Vortrag war interessant, aber viel zu lang.;The lecture was interesting but way too long.
Ich bin gespannt, wie er darauf reagieren wird.;I'm curious to see how he will react to it.
Sie hat sich riesig gefreut, als das Paket endlich ankam.;She was thrilled when the package finally arrived.
Was auch immer du vorhast – pass bitte auf dich auf.;Whatever you are planning – please take care of yourself.
Es ist mir peinlich, dass ich das vergessen habe.;I'm embarrassed that I forgot that.
Erst nach mehreren Versuchen hat er endlich aufgegeben.;It was only after several attempts that he finally gave up.
Die Landschaft dort ist von einer Schönheit, die man nicht beschreiben kann.;The landscape there is of a beauty that cannot be described.
Ich hätte nie gedacht, dass er so sensibel sein kann.;I would never have thought he could be so sensitive.
Sie hat mir geraten, mich nicht zu sehr unter Druck zu setzen.;She advised me not to put too much pressure on myself.
Trotz allem bin ich froh, dass wir es versucht haben.;Despite everything, I'm glad we tried.
Es war eine der besten Entscheidungen, die ich je getroffen habe.;It was one of the best decisions I've ever made.
Je schneller wir handeln, desto besser sind unsere Chancen.;The faster we act, the better our chances are.
Er hat mir versichert, dass er alles unter Kontrolle hat.;He assured me that he has everything under control.
Die Stimmung war ausgelassen und fröhlich.;The mood was exuberant and cheerful.
Ich wünschte, ich könnte die Zeit zurückdrehen.;I wish I could turn back time.
Sie hat sich sehr verändert, seit sie den neuen Job hat.;She has changed a lot since she got the new job.
Was mich am meisten überrascht hat, war seine Reaktion.;What surprised me the most was his reaction.
Hätte ich das gewusst, hätte ich anders gehandelt.;If I had known that, I would have acted differently.
Der Abend war so schön, dass niemand nach Hause wollte.;The evening was so nice that nobody wanted to go home.
Es ist typisch für sie, immer alles perfekt zu machen.;It's typical of her to always do everything perfectly.
Wir haben uns vorgenommen, öfter zusammen zu kochen.;We have resolved to cook together more often.
Sie konnte ihre Freude kaum im Zaum halten.;She could hardly contain her joy.
Es hat lange gedauert, bis ich verstanden habe, worum es wirklich geht.;It took a long time until I really understood what it was all about.
Der Film war spannend bis zur letzten Sekunde.;The movie was exciting until the very last second.
Ich bin überzeugt, dass wir das gemeinsam schaffen werden.;I'm convinced that we will manage this together.
Trotz der schwierigen Umstände hat er nie aufgegeben.;Despite the difficult circumstances, he never gave up.
Es wäre toll, wenn du nächste Woche Zeit hättest.;It would be great if you had time next week.
Sie hat mir gestanden, dass sie manchmal an sich selbst zweifelt.;She confessed to me that she sometimes doubts herself.
Je länger man wartet, desto schwieriger wird es.;The longer one waits, the more difficult it becomes.
Er hat alles versucht, um die Situation zu retten.;He tried everything to save the situation.
Die Nachricht hat mich völlig aus der Bahn geworfen.;The news completely threw me off track.
Ich hätte nie gedacht, dass es so emotional wird.;I would never have thought it would get so emotional.
Sie hat sich riesig gefreut über das unerwartete Geschenk.;She was thrilled about the unexpected gift.
Was hältst du davon, wenn wir einfach mal spontan wegfahren?;What do you think about us just spontaneously going away?
Es ist mir wichtig, dass du ehrlich zu mir bist.;It's important to me that you're honest with me.
Der Urlaub war erholsam und gleichzeitig aufregend.;The vacation was relaxing and exciting at the same time.
Hätte ich mehr Zeit gehabt, hätte ich noch mehr gesehen.;If I had had more time, I would have seen even more.
Sie hat den ganzen Tag nichts anderes getan, als zu lesen.;She did nothing else all day but read.
Es macht keinen Sinn, jetzt noch zu streiten.;There's no point in arguing now.
Der Moment war so perfekt, dass ich ihn nie vergessen werde.;The moment was so perfect that I will never forget it.
Ich bin gespannt, was als Nächstes passiert.;I'm curious what will happen next.
Trotz aller Schwierigkeiten hat sie ihr Ziel erreicht.;Despite all difficulties, she reached her goal.
Er hat mir versprochen, dass er sich ändern wird.;He promised me that he will change.
Die Aussicht war so schön, dass mir die Worte fehlten.;The view was so beautiful that I was speechless.
Es war eine der schwierigsten Entscheidungen meines Lebens.;It was one of the most difficult decisions of my life.
Je mehr ich lerne, desto mehr merke ich, wie wenig ich weiß.;The more I learn, the more I realize how little I know.
Sie hat sich sehr darüber gefreut, dass wir gekommen sind.;She was very happy that we came.
Was mich am meisten stört, ist die fehlende Kommunikation.;What bothers me the most is the lack of communication.
Hätte ich das geahnt, wäre ich vorbereitet gewesen.;If I had suspected that, I would have been prepared.
Der Tag war lang, aber sehr produktiv.;The day was long but very productive.
Es ist erstaunlich, wie schnell man sich an neue Situationen gewöhnt.;It's amazing how quickly one gets used to new situations.
Ich wünschte, wir hätten mehr Zeit zusammen verbringen können.;I wish we could have spent more time together.
Sie hat mir erzählt, dass sie bald umziehen wird.;She told me that she will move soon.
Trotz des Stresses hat sie immer gelächelt.;Despite the stress, she always smiled.
Es wäre schön, wenn alles so einfach wäre.;It would be nice if everything were that simple.
Der Film hat mich zum Nachdenken angeregt.;The movie made me think.
Ich habe beschlossen, mehr auf mich selbst zu achten.;I have decided to take more care of myself.
Sie konnte ihre Nervosität kaum verbergen.;She could hardly hide her nervousness.
Was auch immer kommt – wir schaffen das zusammen.;Whatever comes – we will manage it together.
Es hat mich tief berührt, wie ehrlich er war.;It touched me deeply how honest he was.
Der Abend endete viel zu früh.;The evening ended way too early.
Je öfter ich übe, desto sicherer werde ich.;The more often I practice, the more confident I become.
Er hat alles gegeben, aber es hat nicht gereicht.;He gave everything, but it wasn't enough.
Die Reise war voller unerwarteter Abenteuer.;The trip was full of unexpected adventures.
Ich bin froh, dass wir uns kennengelernt haben.;I'm glad that we met each other.
Trotz der späten Stunde haben wir weiterdiskutiert.;Despite the late hour, we continued discussing.
Es ist mir egal, was die anderen sagen.;I don't care what the others say.
Sie hat mir versichert, dass alles gut wird.;She assured me that everything will be fine.
Der Moment war magisch und unvergesslich.;The moment was magical and unforgettable.
Hätte ich früher angefangen, wäre ich schon fertig.;If I had started earlier, I would already be finished.
Sie hat sich sehr über die kleine Geste gefreut.;She was very happy about the small gesture.
Was mich wirklich bewegt hat, waren seine Worte.;What really moved me were his words.
Es war eine Herausforderung, die sich gelohnt hat.;It was a challenge that was worth it.
Ich wünschte, ich könnte die Zeit anhalten.;I wish I could stop time.
Der Film war spannend von der ersten bis zur letzten Minute.;The movie was exciting from the first to the last minute.
Sie hat mir gestanden, dass sie manchmal einsam ist.;She confessed to me that she sometimes feels lonely.
Trotz aller Zweifel habe ich es durchgezogen.;Despite all doubts, I went through with it.
Es macht mich glücklich, dich lächeln zu sehen.;It makes me happy to see you smile.
Der Tag war chaotisch, aber irgendwie auch schön.;The day was chaotic but somehow also beautiful.
Je mehr Zeit vergeht, desto mehr vermisse ich es.;The more time passes, the more I miss it.
Er hat sich sehr verändert – zum Positiven.;He has changed a lot – for the better.
Ich bin überzeugt, dass es die richtige Entscheidung war.;I'm convinced that it was the right decision.
Sie hat den Mut gehabt, alles zu verändern.;She had the courage to change everything.
Was für ein wunderbarer Zufall, dass wir uns getroffen haben!;What a wonderful coincidence that we met!
Es war einer der schönsten Tage meines Lebens.;It was one of the most beautiful days of my life.
Hier ist eine Liste mit 400 weiteren deutschen Sätzen auf B2-Niveau mit hoher Vielfalt an Vokabular, Themen, grammatischen Konstruktionen, Kasus, Präpositionen, festen Wendungen und komplexen Satzstrukturen:Ich freue mich darauf, dich endlich wiederzusehen.;I’m looking forward to seeing you again at last.
Trotz großer Erschöpfung machte er sich auf den Weg nach Hause.;Despite great exhaustion, he set off for home.
Er hat sich von seiner alten Gewohnheit nur schwer getrennt.;He has had great difficulty parting with his old habit.
Unter keinen Umständen darfst du das ohne Erlaubnis tun.;Under no circumstances may you do that without permission.
Sie hat sich für den Job entschieden, anstatt weiter zu studieren.;She opted for the job instead of continuing to study.
Von Zeit zu Zeit denke ich noch an unsere gemeinsamen Reisen zurück.;From time to time I still think back to our joint travels.
Das Buch handelt von einem Mann, der alles riskiert, um seine Familie zu retten.;The book is about a man who risks everything to save his family.
Mit großer Wahrscheinlichkeit wird das Projekt im nächsten Quartal abgeschlossen.;With great probability, the project will be completed next quarter.
Er ist dafür bekannt, immer pünktlich zu sein.;He is known for always being punctual.
Aufgrund des Streiks fiel der gesamte Zugverkehr aus.;Due to the strike, all train traffic came to a standstill.
Sie hat sich bei der Präsentation selbst übertroffen.;She outdid herself during the presentation.
Im Vergleich zu früher ist er viel entspannter geworden.;Compared to before, he has become much more relaxed.
Er hat sich auf den Weg gemacht, ohne vorher Bescheid zu geben.;He set off without giving prior notice.
Das Thema wurde bis spät in die Nacht hinein diskutiert.;The topic was discussed late into the night.
Mit etwas Glück schaffen wir es noch rechtzeitig zum Flughafen.;With a bit of luck, we’ll still make it to the airport in time.
Sie hat großen Wert darauf gelegt, dass alles perfekt organisiert ist.;She placed great importance on everything being perfectly organized.
Nach langem Überlegen entschied er sich schließlich dagegen.;After thinking about it for a long time, he finally decided against it.
Er ist stolz darauf, alles alleine geschafft zu haben.;He is proud of having accomplished everything on his own.
In Anbetracht der Umstände war die Entscheidung verständlich.;In view of the circumstances, the decision was understandable.
Sie hat sich von dem Schock nur langsam erholt.;She recovered from the shock only slowly.
Das Konzert war bis auf den letzten Platz ausverkauft.;The concert was sold out to the last seat.
Er hat sich mit dem Gedanken angefreundet, für längere Zeit wegzugehen.;He has come to terms with the idea of being away for a longer period.
Unter dem Strich bleibt festzuhalten, dass wir viel erreicht haben.;All in all, it must be noted that we have achieved a lot.
Sie hat sich fürchterlich über die Verspätung aufgeregt.;She got terribly upset about the delay.
Mit Hilfe seiner Freunde konnte er das Problem schnell lösen.;With the help of his friends, he was able to solve the problem quickly.
Er hat sich in letzter Zeit sehr zurückgezogen.;Lately he has withdrawn a lot.
Das Ergebnis war weit besser, als irgendjemand erwartet hatte.;The result was far better than anyone had expected.
Sie hat großen Respekt vor Menschen, die hart für ihre Ziele kämpfen.;She has great respect for people who fight hard for their goals.
Auf die Dauer gesehen ist das keine gute Lösung.;In the long run, this is not a good solution.
Er hat sich dafür eingesetzt, dass die Regeln fairer werden.;He campaigned for the rules to become fairer.
Inmitten des Chaos behielt sie erstaunlicherweise die Ruhe.;Amid the chaos, she amazingly kept calm.
Das Angebot gilt nur noch bis Ende der Woche.;The offer is valid only until the end of the week.
Sie hat sich die ganze Zeit über sehr zurückgehalten.;All the time she held back a lot.
Mit viel Mühe schaffte er es, die Prüfung zu bestehen.;With a lot of effort, he managed to pass the exam.
Er hat sich gegen den Strom entschieden zu schwimmen.;He decided to swim against the current.
Das Museum ist jeden ersten Sonntag im Monat kostenlos.;The museum is free on the first Sunday of every month.
Sie hat sich von dem Vorfall schnell wieder erholt.;She quickly recovered from the incident.
Unter dem Vorwand, krank zu sein, blieb er zu Hause.;Under the pretext of being ill, he stayed at home.
Er ist darauf aus, immer das letzte Wort zu haben.;He is intent on always having the last word.
Das Problem lässt sich nur schwer umgehen.;The problem is difficult to circumvent.
Mit der Zeit hat er gelernt, damit umzugehen.;Over time he learned to deal with it.
Sie hat sich große Sorgen um ihren Sohn gemacht.;She worried greatly about her son.
Auf lange Sicht lohnt sich die Investition bestimmt.;In the long term, the investment will definitely pay off.
Er hat sich fürchterlich in sie verliebt.;He fell terribly in love with her.
Das Ereignis fand unter Ausschluss der Öffentlichkeit statt.;The event took place behind closed doors.
Sie hat sich den ganzen Tag über nichts anmerken lassen.;All day long she didn’t let anything show.
In Hinsicht auf die Kosten müssen wir noch einmal nachdenken.;With regard to the costs, we need to think again.
Er hat sich von seiner Vergangenheit nie ganz lösen können.;He was never quite able to free himself from his past.
Das war mit Abstand der beste Vortrag des Tages.;That was by far the best presentation of the day.
Sie hat sich für den guten Zweck stark gemacht.;She campaigned strongly for the good cause.
Unter vier Augen kann ich dir das gerne genauer erklären.;Between the two of us, I’m happy to explain it in more detail.
Er hat sich die Kritik sehr zu Herzen genommen.;He took the criticism very much to heart.
Mit etwas Geduld kommt man hier meistens weiter.;With a little patience, you usually get further here.
Das Projekt steht kurz vor dem Abschluss.;The project is nearing completion.
Sie hat sich gegen alle Widerstände durchgesetzt.;She prevailed against all resistance.
In der Regel dauert so etwas mindestens zwei Wochen.;As a rule, something like this takes at least two weeks.
Er hat sich auf einmal völlig verändert.;All of a sudden he changed completely.
Das war mit das Schwerste, was ich je gemacht habe.;That was among the hardest things I’ve ever done.
Sie hat großen Einfluss auf die Entscheidungen des Teams.;She has a great influence on the team’s decisions.
Auf keinen Fall dürfen wir das vergessen.;Under no circumstances must we forget that.
Er hat sich die Schuld an allem gegeben.;He blamed himself for everything.
Mit Vergnügen übernehme ich die Aufgabe.;I will gladly take on the task.
Das Gesetz tritt ab Januar nächsten Jahres in Kraft.;The law will come into force as of January next year.
Sie hat sich fürchterlich über das Verhalten geärgert.;She was terribly annoyed about the behavior.
In Anwesenheit von Zeugen wurde der Vertrag unterschrieben.;The contract was signed in the presence of witnesses.
Er hat sich große Hoffnungen auf den Job gemacht.;He had high hopes for the job.
Das Angebot ist nur unter bestimmten Bedingungen gültig.;The offer is valid only under certain conditions.
Sie hat sich mit dem Gedanken abgefunden.;She has come to terms with the idea.
Mit voller Absicht hat er das Thema vermieden.;He deliberately avoided the topic.
Er ist darauf spezialisiert, schwierige Kunden zu beruhigen.;He specializes in calming difficult customers.
Unter großem Applaus betrat der Künstler die Bühne.;The artist entered the stage to great applause.
Sie hat sich für den Umweltschutz stark engagiert.;She has been very committed to environmental protection.
Das war mit Sicherheit einer der besten Momente meines Lebens.;That was certainly one of the best moments of my life.
Er hat sich von dem Vorwurf heftig verteidigt.;He vehemently defended himself against the accusation.
In der Zwischenzeit hat sich viel verändert.;In the meantime, a lot has changed.
Sie hat sich die Entscheidung nicht leicht gemacht.;She didn’t make the decision lightly.
Mit Stolz präsentierte er seine neue Erfindung.;He presented his new invention with pride.
Das Problem besteht vor allem darin, dass niemand Verantwortung übernimmt.;The problem mainly consists in the fact that no one takes responsibility.
Er hat sich fürchterlich in die Sache verrannt.;He got terribly carried away with the matter.
Unter normalen Umständen wäre das kein Problem.;Under normal circumstances that would not be a problem.
Sie hat großen Wert auf Pünktlichkeit gelegt.;She placed great importance on punctuality.
Mit einem Lächeln im Gesicht betrat sie den Raum.;She entered the room with a smile on her face.
Das Angebot wurde innerhalb weniger Stunden angenommen.;The offer was accepted within a few hours.
Er hat sich gegen die Mehrheit durchgesetzt.;He prevailed against the majority.
In Anlehnung an den Vorschlag wurde eine neue Regelung erarbeitet.;Based on the proposal, a new regulation was worked out.
Sie hat sich die ganze Zeit über tapfer gehalten.;All the time she held up bravely.
Mit großer Sorgfalt wurde das Dokument überprüft.;The document was checked with great care.
Er hat sich von dem Misserfolg nicht entmutigen lassen.;He didn’t let the failure discourage him.
Das Projekt wird voraussichtlich im Frühjahr abgeschlossen.;The project is expected to be completed in spring.
Sie hat sich für den Tierschutz eingesetzt.;She campaigned for animal welfare.
Unter dem Eindruck der Ereignisse beschloss er umzudenken.;Under the impression of the events, he decided to reconsider.
Er hat sich große Mühe gegeben, alles perfekt zu machen.;He took great pains to make everything perfect.
Mit einem Augenzwinkern sagte er, dass es ein Scherz war.;With a wink he said that it was a joke.
Das war mit das Beste, was mir je passiert ist.;That was among the best things that ever happened to me.
Sie hat sich gegen die ungerechte Behandlung gewehrt.;She defended herself against the unfair treatment.
In der Hoffnung auf bessere Zeiten hielt sie durch.;In the hope of better times, she held on.
Er hat sich fürchterlich über die Ungerechtigkeit aufgeregt.;He got terribly upset about the injustice.
Mit viel Geschick löste sie das komplizierte Rätsel.;With great skill she solved the complicated puzzle.
Das Gesetz wurde nach langer Debatte verabschiedet.;The law was passed after a long debate.
Sie hat sich die Kritik nicht zu Herzen genommen.;She didn’t take the criticism to heart.
Unter den gegebenen Umständen war das die beste Lösung.;Under the given circumstances, that was the best solution.
Er hat sich mit dem Gedanken angefreundet, alleine zu bleiben.;He has come to terms with the idea of staying alone.
Mit Begeisterung erzählte sie von ihrer neuen Reise.;She told about her new trip with enthusiasm.
Das war unter den gegebenen Bedingungen unvermeidbar.;Under the given conditions that was unavoidable.
Sie hat sich große Sorgen um die Zukunft gemacht.;She worried greatly about the future.
In Erwartung der Ergebnisse blieb er ruhig.;In expectation of the results, he remained calm.
Er hat sich gegen alle Widerstände durchgeboxt.;He fought his way through against all resistance.
Mit viel Geduld brachte er ihr das Klavierspielen bei.;With much patience he taught her to play the piano.
Das Angebot wurde trotz der hohen Kosten angenommen.;Despite the high costs, the offer was accepted.
Sie hat sich für den Frieden stark gemacht.;She campaigned strongly for peace.
Unter Ausschluss der Öffentlichkeit fanden die Verhandlungen statt.;The negotiations took place behind closed doors.
Er hat sich die ganze Nacht über den Kopf zerbrochen.;He racked his brains all night long.
Mit Stolz zeigte er sein neues Auto vor.;He proudly showed off his new car.
Das Problem lässt sich nur schwer in Worte fassen.;The problem is difficult to put into words.
Sie hat sich gegen die Entscheidung heftig gewehrt.;She resisted the decision vehemently.
In der Hoffnung auf Veränderung blieb sie optimistisch.;Hoping for change, she remained optimistic.
Er hat sich fürchterlich über die Ungerechtigkeit geärgert.;He was terribly annoyed about the injustice.
Mit großer Vorsicht öffnete er die alte Truhe.;He opened the old chest with great caution.
Das war mit Sicherheit der schönste Sonnenuntergang meines Lebens.;That was certainly the most beautiful sunset of my life.
Sie hat sich die Entscheidung sehr lange überlegt.;She thought about the decision for a very long time.
Unter großem Jubel wurde der Sieger gekürt.;The winner was crowned amid great cheers.
Er hat sich mit aller Kraft gegen die Ungerechtigkeit eingesetzt.;He campaigned with all his strength against the injustice.
Mit einem Seufzer der Erleichterung schloss sie die Tür.;With a sigh of relief she closed the door.
Das Projekt steht kurz vor dem Scheitern.;The project is on the verge of failure.
Sie hat sich für den Umweltschutz sehr stark engagiert.;She has been very committed to environmental protection.
In der Zwischenzeit hat sich die Lage entspannt.;In the meantime the situation has eased.
Er hat sich die Schuld an dem Missgeschick gegeben.;He blamed himself for the mishap.
Mit viel Elan stürzte er sich in die neue Aufgabe.;With great enthusiasm he threw himself into the new task.
Das war unter den Umständen das Beste, was wir erreichen konnten.;Under the circumstances that was the best we could achieve.
Sie hat sich fürchterlich über die Absage aufgeregt.;She got terribly upset about the cancellation.
Unter vier Augen gestand er ihr seine Gefühle.;In private he confessed his feelings to her.
Er hat sich große Hoffnungen auf eine Beförderung gemacht.;He had high hopes for a promotion.
Mit großer Sorgfalt wurde das Kunstwerk restauriert.;The work of art was restored with great care.
Das Gesetz tritt erst nach Prüfung in Kraft.;The law will only come into force after review.
Sie hat sich gegen die Kritik zur Wehr gesetzt.;She defended herself against the criticism.
In Erwartung eines besseren Angebots lehnte sie ab.;Expecting a better offer, she declined.
Er hat sich mit dem Gedanken abgefunden, umzuziehen.;He has reconciled himself to the idea of moving.
Mit einem Lächeln im Gesicht verabschiedete sie sich.;She said goodbye with a smile on her face.
Das war mit das Spannendste, was ich je erlebt habe.;That was among the most exciting things I’ve ever experienced.
Sie hat sich für den Tierschutz stark eingesetzt.;She campaigned strongly for animal protection.
Unter dem Vorwand der Krankheit blieb er dem Treffen fern.;Under the pretext of illness, he stayed away from the meeting.
Er hat sich die ganze Zeit über zurückgehalten.;All the time he held back.
Mit viel Geschick meisterte sie die schwierige Situation.;With great skill she mastered the difficult situation.
Das Angebot ist nur unter bestimmten Voraussetzungen gültig.;The offer is valid only under certain conditions.
Sie hat sich große Mühe gegeben, alles zu organisieren.;She took great pains to organize everything.
In der Hoffnung auf Verständnis erklärte er sich.;Hoping for understanding, he explained himself.
Er hat sich gegen alle Widerstände durchgesetzt.;He prevailed against all resistance.
Mit Begeisterung berichtete sie von ihrer neuen Entdeckung.;She reported about her new discovery with enthusiasm.
Das Problem lässt sich nur schwer in Zahlen ausdrücken.;The problem is difficult to express in numbers.
Sie hat sich die Kritik sehr zu Herzen genommen.;She took the criticism very much to heart.
Unter den gegebenen Umständen war das unvermeidlich.;Under the given circumstances that was inevitable.
Er hat sich fürchterlich über die Situation geärgert.;He was terribly annoyed about the situation.
Mit großer Geduld brachte er den Kindern das Lesen bei.;With great patience he taught the children to read.
Das war mit Sicherheit einer der besten Tage meines Lebens.;That was certainly one of the best days of my life.
Hier ist eine neue Liste mit 400 weiteren deutschen Sätzen auf B2-Niveau. Diesmal liegt der Fokus auf typischen Alltags- und Konversationsthemen wie Politik, Wirtschaft, Arbeit, Studium, Lebensplanung, Karriere, Gesellschaft, Umwelt, Geldanlage, Zukunftsperspektiven und persönliche Zukunftspläne – alles mit reichlich Präpositionen, festen Wendungen, verschiedenen Kasus, Zeiten und komplexen Strukturen:In Anbetracht der aktuellen Wirtschaftslage sollten wir unsere Ausgaben überdenken.;Considering the current economic situation, we should rethink our expenses.
Die Regierung hat versprochen, die Steuern für Geringverdiener zu senken.;The government has promised to lower taxes for low-income earners.
Ich habe mich für ein duales Studium entschieden, weil es Praxis und Theorie verbindet.;I opted for a dual study program because it combines theory and practice.
Auf lange Sicht gesehen lohnt es sich, früh mit der Altersvorsorge anzufangen.;In the long run, it pays off to start retirement planning early.
Viele junge Leute zweifeln daran, ob sie jemals eine eigene Wohnung finanzieren können.;Many young people doubt whether they will ever be able to afford their own apartment.
Der Arbeitsmarkt hat sich in den letzten Jahren stark verändert.;The job market has changed significantly in recent years.
Trotz Fachkräftemangel klagen Unternehmen über zu hohe Lohnkosten.;Despite the shortage of skilled workers, companies complain about excessively high wage costs.
Ich plane, nach dem Studium für ein paar Jahre ins Ausland zu gehen.;I’m planning to go abroad for a few years after my studies.
Die Inflation macht vielen Haushalten mittlerweile schwer zu schaffen.;Inflation is now causing serious problems for many households.
Er hat sich beruflich komplett neu orientiert, obwohl er schon über 45 ist.;He completely reoriented himself professionally even though he’s already over 45.
In der Politik wird viel versprochen, aber wenig umgesetzt.;In politics, a lot is promised but little is implemented.
Sie hat sich gegen eine Beförderung entschieden, weil sie mehr Zeit für die Familie möchte.;She decided against a promotion because she wants more time for her family.
Die Rentenreform wird voraussichtlich erst in einigen Jahren greifen.;The pension reform is expected to take effect only in a few years.
Auf dem Arbeitsmarkt zählt heutzutage vor allem Flexibilität und digitale Kompetenz.;Nowadays, flexibility and digital skills count most in the job market.
Ich habe mir vorgenommen, bis 35 meine Schulden komplett abzuzahlen.;I’ve set myself the goal of paying off all my debts completely by the age of 35.
Die Klimapolitik der Regierung stößt bei vielen Bürgern auf Kritik.;The government’s climate policy is meeting with criticism from many citizens.
Zwischen Arbeit und Privatleben eine gute Balance zu finden, ist nicht einfach.;Finding a good balance between work and private life is not easy.
Er hat sich für eine Umschulung zum IT-Fachmann entschlossen.;He has decided to retrain as an IT specialist.
Viele Menschen sorgen sich um die Zukunft ihrer Kinder.;Many people worry about their children’s future.
Die Wirtschaft wächst zwar, aber die Schere zwischen Arm und Reich geht weiter auseinander.;Although the economy is growing, the gap between rich and poor continues to widen.
Ich überlege, ob ich mich selbstständig machen soll oder lieber angestellt bleibe.;I’m considering whether I should become self-employed or stay employed.
Die Gewerkschaften fordern eine deutliche Lohnerhöhung für alle Branchen.;The trade unions are demanding a significant wage increase across all sectors.
Nach dem Bachelor möchte sie unbedingt einen Master im Ausland machen.;After her bachelor’s, she definitely wants to do a master’s abroad.
Die steigenden Mieten machen es fast unmöglich, in Großstädten zu bleiben.;Rising rents make it almost impossible to stay in big cities.
Er hat sich beruflich viel vorgenommen für die nächsten fünf Jahre.;He has set himself many professional goals for the next five years.
Die aktuelle Energiekrise trifft besonders energieintensive Branchen hart.;The current energy crisis is hitting energy-intensive industries particularly hard.
Ich möchte in Zukunft weniger konsumieren und bewusster leben.;In the future, I want to consume less and live more consciously.
Politiker sollten mehr auf die Sorgen der einfachen Bevölkerung hören.;Politicians should listen more to the concerns of ordinary people.
Sie hat sich gegen den Trend für ein Studium der Geisteswissenschaften entschieden.;Contrary to the trend, she chose to study humanities.
Auf dem Weg zur finanziellen Unabhängigkeit spart sie inzwischen über 40 % ihres Einkommens.;On the path to financial independence, she now saves over 40% of her income.
Die Digitalisierung verändert fast jeden Beruf grundlegend.;Digitalization is fundamentally changing almost every profession.
Viele junge Erwachsene schieben den Kinderwunsch immer weiter nach hinten.;Many young adults keep postponing the desire to have children.
Die Steuererhöhung für Vermögende wird heiß diskutiert.;The tax increase for wealthy people is being hotly debated.
Er hat große Hoffnung in die neue Regierung gesetzt.;He has placed great hope in the new government.
Zwischen Traumjob und guter Bezahlung muss man oft Kompromisse eingehen.;Between dream job and good pay, one often has to make compromises.
Ich plane, spätestens mit 30 meine eigene Firma zu gründen.;I plan to start my own company by the age of 30 at the latest.
Die Arbeitszeiten in Deutschland sind im europäischen Vergleich relativ kurz.;Working hours in Germany are relatively short compared to the rest of Europe.
Viele Menschen fühlen sich von der Politik abgehängt.;Many people feel left behind by politics.
Sie hat sich für eine Vier-Tage-Woche entschieden, obwohl das Gehalt sinkt.;She opted for a four-day week even though her salary will decrease.
Die wirtschaftliche Unsicherheit macht langfristige Planung schwierig.;Economic uncertainty makes long-term planning difficult.
Er hat seinen Job gekündigt, um sich beruflich neu zu erfinden.;He quit his job to reinvent himself professionally.
In puncto Umweltschutz hinkt Deutschland hinter Skandinavien hinterher.;In terms of environmental protection, Germany is lagging behind Scandinavia.
Ich habe mir fest vorgenommen, bis Ende des Jahres eine Gehaltserhöhung auszuhandeln.;I’ve made a firm resolution to negotiate a salary increase by the end of the year.
