Ich bin.; I am.
Er verließ eilig das überfüllte Büro, ohne sich höflich zu verabschieden.;He left hastily the overcrowded office without saying goodbye politely.
Die talentierte Pianistin spielte das anspruchsvolle Stück, ohne einen einzigen Fehler zu machen.;The talented pianist played the demanding piece without making a single mistake.
Wir diskutierten sachlich weiter, ohne emotional laut zu werden.;We continued discussing objectively without becoming emotionally loud.
Sie ging ruhig an dem provokanten Kommentar vorbei, ohne darauf zu reagieren.;She passed calmly by the provocative comment without reacting to it.
Ich las den komplexen Vertrag sorgfältig, ohne wichtige Details zu übersehen.;I read the complex contract carefully without overlooking important details.
Der vorsichtige Fahrer fuhr durch den dichten Nebel, ohne die Kontrolle zu verlieren.;The cautious driver drove through the dense fog without losing control.
Er investierte klug, ohne unnötige finanzielle Risiken einzugehen.;He invested wisely without taking unnecessary financial risks.
Die erfahrene Ärztin handelte schnell, ohne in Panik zu geraten.;The experienced doctor acted quickly without falling into panic.
Wir verbesserten die Struktur, ohne das ursprüngliche Konzept zu zerstören.;We improved the structure without destroying the original concept.
Sie hörte aufmerksam zu, ohne ständig kritische Fragen zu stellen.;She listened attentively without constantly asking critical questions.
Er verließ eilig das überfüllte Büro, ohne sich höflich zu verabschieden.;He left hastily the overcrowded office without saying goodbye politely.
Die talentierte Pianistin spielte das anspruchsvolle Stück, ohne einen einzigen Fehler zu machen.;The talented pianist played the demanding piece without making a single mistake.
Wir diskutierten sachlich weiter, ohne emotional laut zu werden.;We continued discussing objectively without becoming emotionally loud.
Sie ging ruhig an dem provokanten Kommentar vorbei, ohne darauf zu reagieren.;She passed calmly by the provocative comment without reacting to it.
Ich las den komplexen Vertrag sorgfältig, ohne wichtige Details zu übersehen.;I read the complex contract carefully without overlooking important details.
Der vorsichtige Fahrer fuhr durch den dichten Nebel, ohne die Kontrolle zu verlieren.;The cautious driver drove through the dense fog without losing control.
Er investierte klug, ohne unnötige finanzielle Risiken einzugehen.;He invested wisely without taking unnecessary financial risks.
Die erfahrene Ärztin handelte schnell, ohne in Panik zu geraten.;The experienced doctor acted quickly without falling into panic.
Wir verbesserten die Struktur, ohne das ursprüngliche Konzept zu zerstören.;We improved the structure without destroying the original concept.
Sie hörte aufmerksam zu, ohne ständig kritische Fragen zu stellen.;She listened attentively without constantly asking critical questions.
Er blieb ruhig, statt impulsiv zu reagieren.;He remained calm instead of reacting impulsively.
Wir gingen früh schlafen, statt lange fernzusehen.;We went to bed early instead of watching television for a long time.
Die Studentin lernte fleißig, statt wertvolle Zeit zu verschwenden.;The student studied diligently instead of wasting valuable time.
Sie entschied sich für eine nachhaltige Lösung, statt kurzfristige Vorteile zu suchen.;She decided on a sustainable solution instead of seeking short-term advantages.
Ich nahm konstruktive Kritik an, statt mich defensiv zu rechtfertigen.;I accepted constructive criticism instead of defending myself defensively.
Der Manager investierte langfristig, statt riskant zu spekulieren.;The manager invested long-term instead of speculating riskily.
Wir diskutierten offen, statt Konflikte zu vermeiden.;We discussed openly instead of avoiding conflicts.
Er trainierte regelmäßig, statt ungesund zu leben.;He trained regularly instead of living unhealthily.
Sie sprach ehrlich, statt die Wahrheit zu verschweigen.;She spoke honestly instead of concealing the truth.
Ich analysierte gründlich, statt voreilig zu entscheiden.;I analyzed thoroughly instead of deciding prematurely.
Die Lehrerin wusste genau, dass ihre motivierten Schüler die schwierige Prüfung bestehen würden.;The teacher knew exactly that her motivated students would pass the difficult exam.
Ich glaube fest, dass kontinuierliche Übung nachhaltigen Erfolg bringt.;I firmly believe that continuous practice brings sustainable success.
Er sagte, dass er die komplexe Aufgabe bereits gelöst habe.;He said that he had already solved the complex task.
Wir bemerkten schnell, dass die wirtschaftliche Lage unsicher wurde.;We quickly noticed that the economic situation became uncertain.
Sie hoffte, dass ihr engagiertes Team erfolgreich zusammenarbeiten würde.;She hoped that her committed team would work together successfully.
Ich verstand endlich, dass Geduld entscheidend ist.;I finally understood that patience is crucial.
Der Arzt erklärte ruhig, dass weitere Untersuchungen notwendig seien.;The doctor explained calmly that further examinations were necessary.
Wir befürchteten, dass sich die Situation verschlechtern könnte.;We feared that the situation could worsen.
Sie erkannte plötzlich, dass sie einen Fehler gemacht hatte.;She suddenly realized that she had made a mistake.
Er versprach feierlich, dass er verantwortungsvoll handeln werde.;He solemnly promised that he would act responsibly.
Wir blieben zu Hause, weil das heftige Unwetter gefährlich war.;We stayed at home because the severe storm was dangerous.
Er trainierte intensiver, weil er ehrgeizige Ziele hatte.;He trained more intensively because he had ambitious goals.
Sie war erleichtert, weil das komplizierte Problem gelöst wurde.;She was relieved because the complicated problem was solved.
Ich ging früher, weil ich mich unwohl fühlte.;I left earlier because I felt unwell.
Der Schüler lernte fleißig, weil er gute Noten erreichen wollte.;The student studied diligently because he wanted to achieve good grades.
Wir investierten vorsichtig, weil der Markt instabil war.;We invested cautiously because the market was unstable.
Sie sprach leise, weil das Baby schlief.;She spoke quietly because the baby was sleeping.
Er nahm das Angebot an, weil es fair war.;He accepted the offer because it was fair.
Ich blieb ruhig, weil ich die Situation verstand.;I remained calm because I understood the situation.
Wir handelten schnell, weil jede Minute zählte.;We acted quickly because every minute counted.
Wir fahren ins Gebirge, wenn das Wetter sonnig und stabil ist.;We will go to the mountains if the weather is sunny and stable.
Er ruft mich an, wenn er die Ergebnisse erhält.;He will call me if he receives the results.
Ich helfe dir, wenn du Probleme bei der Arbeit hast.;I will help you if you have problems at work.
Sie kommt pünktlich, wenn der Zug rechtzeitig ankommt.;She will arrive on time if the train arrives punctually.
Wir bleiben drinnen, wenn es stark regnet.;We will stay inside if it rains heavily.
Er reagiert ruhig, wenn Konflikte entstehen.;He reacts calmly if conflicts arise.
Ich kaufe das Buch, wenn es im Angebot ist.;I will buy the book if it is on sale.
Sie freut sich, wenn wir sie überraschen.;She will be happy if we surprise her.
Wir gehen spazieren, wenn die Sonne scheint.;We will go for a walk if the sun is shining.
Er arbeitet effizient, wenn er konzentriert ist.;He works efficiently if he is focused.
Er ging joggen, obwohl er sich müde fühlte.;He went jogging although he felt tired.
Sie bestand die Prüfung, obwohl sie wenig gelernt hatte.;She passed the exam although she had studied little.
Wir genossen das Picknick, obwohl es leicht regnete.;We enjoyed the picnic although it rained lightly.
Ich blieb ruhig, obwohl die Situation chaotisch war.;I stayed calm although the situation was chaotic.
Er beantwortete die schwierigen Fragen, obwohl er nervös war.;He answered the difficult questions although he was nervous.
Sie machte weiter, obwohl die Aufgabe kompliziert war.;She continued although the task was complicated.
Wir gingen spazieren, obwohl es windig und kalt war.;We went for a walk although it was windy and cold.
Er sprach offen, obwohl das Thema unangenehm war.;He spoke openly although the topic was uncomfortable.
Ich kaufte das teure Buch, obwohl ich wenig Geld hatte.;I bought the expensive book although I had little money.
Sie lächelte freundlich, obwohl sie müde war.;She smiled kindly although she was tired.
Mein Auto ist schneller als dein Auto.;My car is faster than your car.
Dieser Film ist interessanter als der letzte.;This movie is more interesting than the last one.
Sie arbeitet am effizientesten im ganzen Team.;She works most efficiently in the whole team.
Das Wetter heute ist kälter als gestern.;The weather today is colder than yesterday.
Mein Hund ist größer als der Hund meines Nachbarn.;My dog is bigger than my neighbor’s dog.
Dieses Buch ist leichter zu lesen als jenes.;This book is easier to read than that one.
Er ist der freundlichste Kollege im Büro.;He is the friendliest colleague in the office.
Die Stadt ist lebendiger als das Dorf.;The city is livelier than the village.
Mein Haus ist komfortabler als dein Haus.;My house is more comfortable than your house.
Dieser Kuchen schmeckt am besten.;This cake tastes best.
Mein Auto ist schneller als dein Auto.;My car is faster than your car.
Dieser Film ist interessanter als der letzte.;This movie is more interesting than the last one.
Sie arbeitet am effizientesten im ganzen Team.;She works most efficiently in the whole team.
Das Wetter heute ist kälter als gestern.;The weather today is colder than yesterday.
Mein Hund ist größer als der Hund meines Nachbarn.;My dog is bigger than my neighbor’s dog.
Dieses Buch ist leichter zu lesen als jenes.;This book is easier to read than that one.
Er ist der freundlichste Kollege im Büro.;He is the friendliest colleague in the office.
Die Stadt ist lebendiger als das Dorf.;The city is livelier than the village.
Mein Haus ist komfortabler als dein Haus.;My house is more comfortable than your house.
Dieser Kuchen schmeckt am besten.;This cake tastes best.
Ich kann heute leider nicht kommen.;I cannot come today, unfortunately.
Du musst die Hausaufgaben bis morgen erledigen.;You must complete the homework by tomorrow.
Wir dürfen den Raum während der Prüfung nicht betreten.;We are not allowed to enter the room during the exam.
Er soll mehr Wasser trinken.;He should drink more water.
Sie will später Arzt werden.;She wants to become a doctor later.
Ich mag keine lauten Partys.;I don’t like loud parties.
Wir können morgen länger arbeiten.;We can work longer tomorrow.
Du musst vorsichtig fahren.;You must drive carefully.
Er darf nicht zu spät kommen.;He is not allowed to arrive late.
Sie soll die E-Mail sofort senden.;She should send the email immediately.
Ich freue mich auf das Wochenende.;I am looking forward to the weekend.
Er erinnert sich nicht an den Termin.;He does not remember the appointment.
Wir treffen uns morgen im Park.;We will meet tomorrow in the park.
Sie zieht sich warm an.;She is dressing warmly.
Ich konzentriere mich auf die schwierige Aufgabe.;I am concentrating on the difficult task.
Er entschuldigt sich für den Fehler.;He apologizes for the mistake.
Wir erkälten uns leicht im kalten Wetter.;We catch a cold easily in cold weather.
Sie interessiert sich sehr für Musik.;She is very interested in music.
Ich freue mich über die gute Nachricht.;I am happy about the good news.
Er setzt sich auf den Stuhl.;He sits down on the chair.
Ich habe das Buch gestern gelesen.;I read the book yesterday.
Sie hat die Prüfung bestanden.;She passed the exam.
Wir haben lange gearbeitet.;We worked for a long time.
Er hat das Fenster geöffnet.;He opened the window.
Ich habe gestern viel gelernt.;I studied a lot yesterday.
Sie hat die Hausaufgaben gemacht.;She did the homework.
Wir haben einen interessanten Film gesehen.;We watched an interesting film.
Er hat das Geschenk gekauft.;He bought the present.
Ich habe das Problem gelöst.;I solved the problem.
Sie hat das Auto repariert.;She repaired the car.
Ich gehe zu dem alten Freund.;I am going to the old friend.
Er kommt aus der großen Stadt.;He comes from the big city.
Wir wohnen bei meinen Eltern.;We live with my parents.
Sie fährt nach Deutschland.;She is traveling to Germany.
Ich spreche seit einer Woche mit ihm.;I have been speaking with him for a week.
Er gibt das Buch von dem Lehrer.;He gives the book from the teacher.
Wir gehen zu dem schönen Park.;We go to the beautiful park.
Sie wohnt bei einer freundlichen Familie.;She lives with a friendly family.
Ich fahre nach dem langen Urlaub zurück.;I return after the long vacation.
Er kommt aus einem kleinen Dorf.;He comes from a small village.
Ich gehe zu dem alten Freund.;I am going to the old friend.
Er kommt aus der großen Stadt.;He comes from the big city.
Wir wohnen bei meinen Eltern.;We live with my parents.
Sie fährt nach Deutschland.;She is traveling to Germany.
Ich spreche seit einer Woche mit ihm.;I have been speaking with him for a week.
Er gibt das Buch von dem Lehrer.;He gives the book from the teacher.
Wir gehen zu dem schönen Park.;We go to the beautiful park.
Sie wohnt bei einer freundlichen Familie.;She lives with a friendly family.
Ich fahre nach dem langen Urlaub zurück.;I return after the long vacation.
Er kommt aus einem kleinen Dorf.;He comes from a small village.
Das Bild hängt über dem Sofa.;The picture hangs above the sofa.
Wir stellen die Vase auf den Tisch.;We place the vase on the table.
Der Hund läuft hinter dem Zaun.;The dog runs behind the fence.
Sie legt das Buch neben das Bett.;She puts the book next to the bed.
Ich gehe in das neue Büro.;I go into the new office.
Er stellt die Lampe vor das Fenster.;He places the lamp in front of the window.
Wir sitzen auf dem bequemen Stuhl.;We sit on the comfortable chair.
Sie hängt den Mantel an die Garderobe.;She hangs the coat on the wardrobe.
Ich gehe neben meinen Freund.;I walk next to my friend.
Er legt das Paket unter den Tisch.;He puts the package under the table.
Das Bild hängt über dem Sofa.;The picture hangs above the sofa.
Wir stellen die Vase auf den Tisch.;We place the vase on the table.
Der Hund läuft hinter dem Zaun.;The dog runs behind the fence.
Sie legt das Buch neben das Bett.;She puts the book next to the bed.
Ich gehe in das neue Büro.;I go into the new office.
Er stellt die Lampe vor das Fenster.;He places the lamp in front of the window.
Wir sitzen auf dem bequemen Stuhl.;We sit on the comfortable chair.
Sie hängt den Mantel an die Garderobe.;She hangs the coat on the wardrobe.
Ich gehe neben meinen Freund.;I walk next to my friend.
Er legt das Paket unter den Tisch.;He puts the package under the table.
Ich legte mir einen detaillierten Lernplan zurecht, um meine Sprachkenntnisse systematisch zu verbessern.;I created a detailed study plan in order to systematically improve my language skills.
Sie verließ das Büro eilig, ohne die Kollegen zu informieren.;She left the office hastily without informing her colleagues.
Er blieb zu Hause, statt zum lauten Festival zu gehen.;He stayed home instead of going to the noisy festival.
Ich weiß, dass der neue Kurs sehr anspruchsvoll ist.;I know that the new course is very demanding.
Wir blieben drinnen, weil draußen starker Regen fiel.;We stayed inside because heavy rain was falling outside.
Wenn das Meeting länger dauert, bereiten wir Kaffee vor.;If the meeting lasts longer, we prepare coffee.
Sie machte weiter, obwohl die Aufgabe schwierig war.;She continued although the task was difficult.
Der Hund, der laut bellt, erschreckt die kleinen Kinder.;The dog that barks loudly scares the small children.
Mein Zimmer ist größer als das deiner Schwester.;My room is bigger than your sister’s.
Ich muss morgen früh aufstehen.;I have to get up early tomorrow.
Ich erinnere mich gut an den interessanten Vortrag.;I remember well the interesting lecture.
Wir sehen uns morgen im Park wieder.;We will see each other tomorrow in the park.
Ich habe gestern einen spannenden Artikel gelesen.;I read an interesting article yesterday.
Ich gehe zu meiner Tante nach Berlin.;I am going to my aunt in Berlin.
Wir fahren durch die engen Gassen der Altstadt.;We drive through the narrow alleys of the old town.
Das Bild hängt über dem Schreibtisch.;The picture hangs above the desk.
Er übte täglich, um seine Fähigkeiten zu verbessern.;He practiced daily in order to improve his skills.
Sie verließ das Haus, ohne die Lichter auszuschalten.;She left the house without turning off the lights.
Wir entschieden uns, statt zu warten, gleich zu handeln.;We decided, instead of waiting, to act immediately.
Ich hoffe, dass das Wetter morgen besser ist.;I hope that the weather will be better tomorrow.
Wir tranken Tee, weil es draußen kalt war.;We drank tea because it was cold outside.
Wenn du früh kommst, können wir noch zusammen arbeiten.;If you come early, we can still work together.
Er ging spazieren, obwohl er Kopfschmerzen hatte.;He went for a walk although he had a headache.
Die Lampe, die auf dem Tisch steht, ist sehr teuer.;The lamp that stands on the table is very expensive.
Dieses Buch ist interessanter als das vorige.;This book is more interesting than the previous one.
Wir dürfen heute länger im Büro bleiben.;We are allowed to stay longer in the office today.
Sie freut sich über das Geschenk.;She is happy about the gift.
Er ruft mich jeden Abend an.;He calls me every evening.
Ich habe meine E-Mail bereits abgeschickt.;I have already sent my email.
Wir wohnen bei meinen Großeltern.;We live with my grandparents.
Sie sorgt sich um ihre kleine Schwester.;She worries about her little sister.
Wir stehen früh auf, um pünktlich zu sein.;We get up early in order to be on time.
Er verließ die Stadt, ohne Abschied zu nehmen.;He left the city without saying goodbye.
Wir gingen, statt den Bus zu nehmen, zu Fuß.;We went on foot instead of taking the bus.
Ich glaube, dass alles gut ausgeht.;I believe that everything will turn out fine.
Wir bleiben drinnen, weil die Sonne zu stark scheint.;We stay inside because the sun is too strong.
Wenn du willst, helfe ich dir morgen.;If you want, I will help you tomorrow.
Sie machte weiter, obwohl sie müde war.;She continued although she was tired.
Der Mann, der hier arbeitet, ist sehr freundlich.;The man who works here is very friendly.
Mein Hund ist kleiner als der Nachbarhund.;My dog is smaller than the neighbor’s dog.
Ich kann sehr gut kochen.;I can cook very well.
Wir treffen uns heute Abend.;We meet this evening.
Ich habe die Aufgabe bereits erledigt.;I have already completed the task.
Wir fahren nach München.;We are traveling to Munich.
Sie kämpft für ihre Rechte.;She fights for her rights.
Die Vase steht auf dem Regal.;The vase stands on the shelf.
Ich trainiere jeden Tag, um fit zu bleiben.;I train every day in order to stay fit.
Er verließ das Zimmer, ohne etwas zu sagen.;He left the room without saying anything.
Wir gingen, statt zu warten, direkt los.;We started directly instead of waiting.
Ich weiß, dass du immer hilfsbereit bist.;I know that you are always helpful.
Wir tranken Kaffee, weil wir müde waren.;We drank coffee because we were tired.
Wenn das Wetter schön ist, machen wir ein Picknick.;If the weather is nice, we will have a picnic.
Sie ging spazieren, obwohl es spät war.;She went for a walk although it was late.
Die Katze, die auf dem Sofa liegt, schläft.;The cat that lies on the sofa is sleeping.
Diese Straße ist länger als die andere.;This street is longer than the other.
Du sollst jetzt schlafen.;You should sleep now.
Ich erinnere mich an die Ferien.;I remember the vacation.
Wir sehen uns nächste Woche.;We will see each other next week.
Ich habe das Paket abgeholt.;I picked up the package.
Er wohnt bei seinen Eltern.;He lives with his parents.
Sie freut sich auf das Konzert.;She is looking forward to the concert.
Wir stehen früh auf, um pünktlich zu sein.;We get up early in order to be on time.
Er verließ das Haus, ohne Abschied zu nehmen.;He left the house without saying goodbye.
Wir gingen, statt ein Taxi zu nehmen, zu Fuß.;We walked instead of taking a taxi.
Ich weiß, dass es schwierig wird.;I know that it will be difficult.
Wir bleiben zu Hause, weil wir krank sind.;We stay at home because we are sick.
Wenn du Hilfe brauchst, sag mir Bescheid.;If you need help, let me know.
Sie machte weiter, obwohl sie müde war.;She continued although she was tired.
Der Hund, der laut bellt, gehört meinem Nachbarn.;The dog that barks loudly belongs to my neighbor.
Mein Zimmer ist kleiner als dein Zimmer.;My room is smaller than your room.
Ich muss jeden Tag arbeiten.;I must work every day.
Wir treffen uns im Café.;We meet at the café.
Ich habe das Buch gelesen.;I read the book.
Wir fahren nach Italien.;We are traveling to Italy.
Er kämpft gegen Ungerechtigkeit.;He fights against injustice.
Das Bild hängt an der Wand.;The picture hangs on the wall.
Ich trainiere, um stärker zu werden.;I train in order to become stronger.
Sie verließ das Büro, ohne etwas zu sagen.;She left the office without saying anything.
Wir entschieden uns, statt zu warten, gleich loszugehen.;We decided to start immediately instead of waiting.
Ich weiß, dass er immer pünktlich ist.;I know that he is always punctual.
Ich habe mich daran gewöhnt, jeden Morgen früh aufzustehen, obwohl ich es nicht mag.;I got used to getting up early every morning, although I don’t like it.
Nachdem ich die Arbeit beendet hatte, bin ich sofort nach Hause gegangen.;After I had finished work, I went home immediately.
Es ist wichtig, dass man sich im Alltag gut organisiert, um Stress zu vermeiden.;It is important to organize yourself well in everyday life to avoid stress.
Ich erinnere mich daran, dass wir früher oft zusammen gespielt haben.;I remember that we used to play together often.
Obwohl ich müde war, habe ich noch meine Hausaufgaben gemacht.;Although I was tired, I still did my homework.
Wenn ich mehr Zeit hätte, würde ich regelmäßig Sport treiben.;If I had more time, I would do sports regularly.
Ich habe beschlossen, meine Gewohnheiten zu ändern, weil sie ungesund sind.;I decided to change my habits because they are unhealthy.
Während ich gekocht habe, hat mein Freund den Tisch gedeckt.;While I was cooking, my friend set the table.
Ich bin der Meinung, dass genug Schlaf sehr wichtig ist.;I am of the opinion that enough sleep is very important.
Es hat mich überrascht, dass sie so schnell Deutsch gelernt hat.;It surprised me that she learned German so quickly.
Ich arbeite in einem Unternehmen, das internationale Kunden betreut.;I work in a company that serves international clients.
Der Chef hat uns erklärt, dass das Projekt nächste Woche fertig sein muss.;The boss explained that the project must be finished next week.
Bevor ich den Vertrag unterschrieben habe, habe ich alles sorgfältig gelesen.;Before I signed the contract, I read everything carefully.
Es wird erwartet, dass alle Mitarbeiter pünktlich zur Arbeit kommen.;It is expected that all employees come to work on time.
Nachdem das Meeting beendet war, haben wir die Ergebnisse zusammengefasst.;After the meeting was finished, we summarized the results.
Ich habe mich für diese Stelle beworben, weil sie sehr interessant klingt.;I applied for this job because it sounds very interesting.
Der Kollege, der mir geholfen hat, ist sehr erfahren.;The colleague who helped me is very experienced.
Es wurde entschieden, das Büro zu renovieren.;It was decided to renovate the office.
Ich musste Überstunden machen, weil viel Arbeit zu erledigen war.;I had to work overtime because there was a lot of work.
Während der Arbeit darf man nicht privat telefonieren.;During work, you are not allowed to make private calls.
Ich lerne Deutsch, weil ich in Deutschland studieren möchte.;I learn German because I want to study in Germany.
Der Lehrer hat erklärt, wie man diesen Satz richtig bildet.;The teacher explained how to form this sentence correctly.
Ich habe Schwierigkeiten, wenn die Grammatik zu kompliziert ist.;I have difficulties when grammar is too complicated.
Es ist wichtig, regelmäßig Vokabeln zu wiederholen.;It is important to repeat vocabulary regularly.
Nachdem ich die Regeln gelernt hatte, konnte ich die Übung lösen.;After I had learned the rules, I could solve the exercise.
Ich frage mich oft, ob ich genug lerne.;I often wonder whether I study enough.
Die Aufgabe, die wir gestern bekommen haben, ist sehr schwierig.;The task we received yesterday is very difficult.
Ich habe gemerkt, dass ich mehr üben muss.;I noticed that I need to practice more.
Obwohl der Test schwer war, habe ich ihn bestanden.;Although the test was difficult, I passed it.
Der Schüler, der die beste Note bekommen hat, hat viel gelernt.;The student who got the best grade studied a lot.
Ich lerne Deutsch, weil ich in Deutschland studieren möchte.;I learn German because I want to study in Germany.
Der Lehrer hat erklärt, wie man diesen Satz richtig bildet.;The teacher explained how to form this sentence correctly.
Ich habe Schwierigkeiten, wenn die Grammatik zu kompliziert ist.;I have difficulties when grammar is too complicated.
Es ist wichtig, regelmäßig Vokabeln zu wiederholen.;It is important to repeat vocabulary regularly.
Nachdem ich die Regeln gelernt hatte, konnte ich die Übung lösen.;After I had learned the rules, I could solve the exercise.
Ich frage mich oft, ob ich genug lerne.;I often wonder whether I study enough.
Die Aufgabe, die wir gestern bekommen haben, ist sehr schwierig.;The task we received yesterday is very difficult.
Ich habe gemerkt, dass ich mehr üben muss.;I noticed that I need to practice more.
Obwohl der Test schwer war, habe ich ihn bestanden.;Although the test was difficult, I passed it.
Der Schüler, der die beste Note bekommen hat, hat viel gelernt.;The student who got the best grade studied a lot.
Ich habe gekocht, während meine Familie den Tisch gedeckt hat.;I cooked while my family set the table.
Das Essen war so gut, dass ich noch eine Portion bestellt habe.;The food was so good that I ordered another portion.
Bevor ich gegessen habe, habe ich mir die Hände gewaschen.;Before I ate, I washed my hands.
Ich esse weniger Süßigkeiten, weil ich gesünder leben möchte.;I eat fewer sweets because I want to live healthier.
Der Kellner hat uns freundlich bedient, obwohl das Restaurant voll war.;The waiter served us kindly although the restaurant was full.
Ich finde, dass selbstgekochtes Essen besser schmeckt.;I think that home-cooked food tastes better.
Während des Essens haben wir über unsere Pläne gesprochen.;During the meal we talked about our plans.
Ich habe gelernt, wie man einfache Gerichte kocht.;I learned how to cook simple dishes.
Nachdem wir gegessen hatten, sind wir spazieren gegangen.;After we had eaten, we went for a walk.
Es ist wichtig, dass man regelmäßig gesund isst.;It is important to eat healthily regularly.
Ich habe mich verletzt, als ich Sport gemacht habe.;I got injured while doing sports.
Der Arzt hat mir gesagt, dass ich mich ausruhen soll.;The doctor told me that I should rest.
Ich fühle mich besser, seit ich mehr Wasser trinke.;I feel better since I drink more water.
Bevor ich krank wurde, habe ich viel gearbeitet.;Before I got sick, I worked a lot.
Es ist notwendig, dass man genug schläft.;It is necessary to get enough sleep.
Ich habe Kopfschmerzen, weil ich zu lange am Bildschirm war.;I have a headache because I was on the screen too long.
Während ich krank war, habe ich nur geschlafen.;While I was sick, I only slept.
Der Patient, der operiert wurde, erholt sich langsam.;The patient who was operated on is recovering slowly.
Ich habe beschlossen, weniger Stress zu haben.;I decided to have less stress.
Es hilft, wenn man regelmäßig Sport macht.;It helps when you do sports regularly.
Als es zu regnen begann, sind wir nach Hause gegangen.;When it started raining, we went home.
Ich liebe den Sommer, weil die Tage länger sind.;I love summer because the days are longer.
Obwohl es kalt war, sind wir spazieren gegangen.;Although it was cold, we went for a walk.
Die Natur ist schöner geworden, seit der Frühling begonnen hat.;Nature has become more beautiful since spring started.
Während wir im Park waren, hat es angefangen zu schneien.;While we were in the park, it started snowing.
Ich habe Fotos gemacht, weil der Sonnenuntergang schön war.;I took photos because the sunset was beautiful.
Es ist wichtig, dass man die Natur schützt.;It is important to protect nature.
Der Wald, in dem wir waren, war sehr ruhig.;The forest we were in was very quiet.
Ich habe mich gefreut, als die Sonne wieder schien.;I was happy when the sun shone again.
Bevor der Winter kam, war es noch warm.;Before winter came, it was still warm.
Ich habe meinen Freund gefragt, ob er Zeit hat.;I asked my friend whether he has time.
Er hat gesagt, dass er morgen kommt.;He said that he will come tomorrow.
Ich habe mich gefreut, als ich die Nachricht bekommen habe.;I was happy when I received the message.
Während wir gesprochen haben, hat es geklingelt.;While we were talking, the doorbell rang.
Ich verstehe nicht, warum sie so spät gekommen ist.;I don’t understand why she came so late.
Der Freund, mit dem ich gesprochen habe, ist sehr nett.;The friend I talked with is very nice.
Ich habe beschlossen, ihn anzurufen.;I decided to call him.
Es ist schön, wenn man gute Freunde hat.;It is nice to have good friends.
Nachdem ich die Nachricht gelesen hatte, habe ich geantwortet.;After I had read the message, I replied.
Ich hoffe, dass wir uns bald wiedersehen.;I hope that we see each other again soon.
Ich lerne Deutsch jeden Tag.;I learn German every day.
Er arbeitet in einer großen Firma.;He works in a large company.
Wir wohnen in einer kleinen Wohnung.;We live in a small apartment.
Sie geht oft ins Fitnessstudio.;She often goes to the gym.
Ich esse gern frisches Obst.;I like eating fresh fruit.
Du spielst sehr gut Fußball.;You play football very well.
Das Wetter ist heute schön.;The weather is nice today.
Ich trinke morgens Kaffee.;I drink coffee in the morning.
Meine Schwester studiert Medizin.;My sister studies medicine.
Wir besuchen unsere Großeltern.;We visit our grandparents.
Er liest ein interessantes Buch.;He reads an interesting book.
Ich kaufe frisches Brot.;I buy fresh bread.
Sie hört gern Musik.;She likes listening to music.
Wir fahren mit dem Bus zur Arbeit.;We go to work by bus.
Ich lerne neue Wörter.;I learn new words.
Der Film ist sehr spannend.;The movie is very exciting.
Ich schreibe einen Brief.;I am writing a letter.
Er spielt Gitarre im Park.;He plays guitar in the park.
Wir machen einen Spaziergang.;We take a walk.
Ich sehe fern am Abend.;I watch TV in the evening.
Ich habe gestern gearbeitet.;I worked yesterday.
Sie hat einen Kuchen gebacken.;She baked a cake.
Wir sind nach Berlin gefahren.;We went to Berlin.
Er hat das Fenster geöffnet.;He opened the window.
Ich habe meine Hausaufgaben gemacht.;I did my homework.
Sie sind spät angekommen.;They arrived late.
Ich habe einen Film gesehen.;I watched a movie.
Wir haben viel gelacht.;We laughed a lot.
Er hat einen Brief geschrieben.;He wrote a letter.
Ich bin früh aufgestanden.;I got up early.
Sie hat Musik gehört.;She listened to music.
Wir haben im Park gespielt.;We played in the park.
Ich habe Tee getrunken.;I drank tea.
Er hat das Auto repariert.;He repaired the car.
Wir sind ins Kino gegangen.;We went to the cinema.
Ich habe ein neues Handy gekauft.;I bought a new phone.
Sie hat das Zimmer aufgeräumt.;She tidied the room.
Wir haben Deutsch gelernt.;We learned German.
Er ist nach Hause gekommen.;He came home.
Ich habe lange geschlafen.;I slept for a long time.
Ich kann gut schwimmen.;I can swim well.
Du musst mehr lernen.;You must study more.
Er darf heute ausgehen.;He is allowed to go out today.
Wir sollen pünktlich sein.;We should be on time.
Ich möchte einen Tee.;I would like a tea.
Sie kann sehr schnell laufen.;She can run very fast.
Du musst deine Arbeit machen.;You must do your work.
Wir dürfen hier nicht rauchen.;We are not allowed to smoke here.
Er soll mehr Wasser trinken.;He should drink more water.
Ich möchte nach Spanien reisen.;I want to travel to Spain.
Sie kann gut kochen.;She can cook well.
Wir müssen früh aufstehen.;We must get up early.
Du darfst hier parken.;You are allowed to park here.
Er möchte ein Auto kaufen.;He wants to buy a car.
Ich soll den Arzt anrufen.;I should call the doctor.
Ich bleibe zu Hause, weil ich krank bin.;I stay at home because I am sick.
Ich weiß, dass er kommt.;I know that he is coming.
Wenn ich Zeit habe, besuche ich dich.;If I have time, I will visit you.
Sie sagt, dass sie müde ist.;She says that she is tired.
Ich gehe nicht raus, weil es regnet.;I am not going out because it is raining.
Wenn es warm ist, gehen wir schwimmen.;If it is warm, we go swimming.
Er denkt, dass das schwierig ist.;He thinks that it is difficult.
Ich lerne, weil ich die Prüfung bestehen will.;I learn because I want to pass the exam.
Wenn du willst, helfe ich dir.;If you want, I will help you.
